mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,molecular_formula,molecular_bonds,double_bond_stereochemistry,tetrahedral_chirality,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,rmsd_≤_2å,passes_valence_checks,passes_kekulization,inchi_crystal_valid,inchi_docked_valid,inchi_crystal,inchi_docked,inchi_overall,inchi_version,stereochemistry_preserved,hydrogens,net_charge,protons,stereo_sp3,stereo_sp3_inverted,stereo_type,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,ensemble_avg_energy,mol_pred_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,rmsd,kabsch_rmsd,centroid_distance,score,method,protein,rank
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C14H20N2O4S/c15-10(6-8-4-2-1-3-5-8)16-14-13(20)12(19)11(18)9(7-17)21-14/h1-5,9,11-14,17-20H,6-7H2,(H2,15,16)/t9-,11-,12+,13+,14+/m1/s1","InChI=1S/C14H20N2O4S/c15-10(6-8-4-2-1-3-5-8)16-14-13(20)12(19)11(18)9(7-17)21-14/h1-5,9,11-14,17-20H,6-7H2,(H2,15,16)/t9-,11-,12+,13+,14+/m1/s1",True,True,True,True,True,True,True,True,True,22,0.9894047035044301,1.0049858005780368,0,0,30,1.0017443029241777,0,158,0.737390756205554,0,22,30,158,1,1,1.6348591225032947e-05,0,0,,40.16239030331127,1409291.1837485952,35089.823417019164,1.642691879203161,5,5,1454,O,O,1.55,1.55,3.1,1.642691879203161,3.1,0.529900606194568,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.07145638629283489,,,,1.540054854465224,1.430544432346278,0.18598255416440404,139.28308081216682,surfdock,1r34__1__1.A__1.C_1.D,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C14H20N2O4S/c15-10(6-8-4-2-1-3-5-8)16-14-13(20)12(19)11(18)9(7-17)21-14/h1-5,9,11-14,17-20H,6-7H2,(H2,15,16)/t9-,11-,12+,13+,14+/m1/s1","InChI=1S/C14H20N2O4S/c15-10(6-8-4-2-1-3-5-8)16-14-13(20)12(19)11(18)9(7-17)21-14/h1-5,9,11-14,17-20H,6-7H2,(H2,15,16)/t9-,11-,12+,13+,14+/m1/s1",True,True,True,True,True,True,True,True,True,22,0.9894173780375859,1.0048743700105247,0,0,30,1.0017506803139082,0,158,0.7852822277091841,0,22,30,158,1,1,2.4228301371649803e-05,0,0,,40.16239030331127,145.9158546654508,3.633146671885724,1.529887724638638,9,5,1454,O,O,1.55,1.55,3.1,1.529887724638638,3.1,0.4935121692382703,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.07189795129493622,,,,1.3861763213276745,1.2946657817559264,0.14957944892915562,135.44156010720815,surfdock,1r34__1__1.A__1.C_1.D,2
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C14H20N2O4S/c15-10(6-8-4-2-1-3-5-8)16-14-13(20)12(19)11(18)9(7-17)21-14/h1-5,9,11-14,17-20H,6-7H2,(H2,15,16)/t9-,11-,12+,13+,14+/m1/s1","InChI=1S/C14H20N2O4S/c15-10(6-8-4-2-1-3-5-8)16-14-13(20)12(19)11(18)9(7-17)21-14/h1-5,9,11-14,17-20H,6-7H2,(H2,15,16)/t9-,11-,12+,13+,14+/m1/s1",True,True,True,True,True,True,True,True,True,22,0.9894283749274518,1.004926631131824,0,0,30,1.001738575414473,0,158,0.7202019313950784,0,22,30,158,1,1,1.1368973287026017e-05,0,0,,40.16239030331127,2347.2333594134625,58.44356726994758,1.4821739877625726,7,5,1454,O,O,1.55,1.55,3.1,1.4821739877625726,3.1,0.4781206412137331,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.07230320699708455,,,,1.5270453585741506,1.4572347742365366,0.1848614744592013,126.45514879150635,surfdock,1r34__1__1.A__1.C_1.D,3
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C14H20N2O4S/c15-10(6-8-4-2-1-3-5-8)16-14-13(20)12(19)11(18)9(7-17)21-14/h1-5,9,11-14,17-20H,6-7H2,(H2,15,16)/t9-,11-,12+,13+,14+/m1/s1","InChI=1S/C14H20N2O4S/c15-10(6-8-4-2-1-3-5-8)16-14-13(20)12(19)11(18)9(7-17)21-14/h1-5,9,11-14,17-20H,6-7H2,(H2,15,16)/t9-,11-,12+,13+,14+/m1/s1",True,True,True,True,True,True,True,True,True,22,0.9894189949608392,1.004917433041579,0,0,30,1.0017425829979878,0,158,0.8031628363380743,0,22,30,158,1,1,3.156757748161681e-05,0,0,,40.16239030331127,159.36925890526945,3.968121859821922,1.9819840413081036,6,20,2579,N,O,1.6,1.55,3.1500000000000004,1.9941479684316277,3.1500000000000004,0.6330628471211516,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.06790481717933837,,,,1.5573250679106332,1.422852210616111,0.3774694582410077,122.92960425922996,surfdock,1r34__1__1.A__1.C_1.D,4
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C14H20N2O4S/c15-10(6-8-4-2-1-3-5-8)16-14-13(20)12(19)11(18)9(7-17)21-14/h1-5,9,11-14,17-20H,6-7H2,(H2,15,16)/t9-,11-,12+,13+,14+/m1/s1","InChI=1S/C14H20N2O4S/c15-10(6-8-4-2-1-3-5-8)16-14-13(20)12(19)11(18)9(7-17)21-14/h1-5,9,11-14,17-20H,6-7H2,(H2,15,16)/t9-,11-,12+,13+,14+/m1/s1",True,True,True,True,True,True,True,True,True,22,0.9894381617459908,1.004939126272589,0,0,30,1.0017483383613435,0,158,0.8344869339344925,0,22,30,158,1,1,3.7475588440764603e-05,0,0,,40.16239030331127,108.1654718736201,2.693203045355151,1.402312843127378,4,5,1454,O,O,1.55,1.55,3.1,1.402312843127378,3.1,0.45235898165399285,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.06178798995945163,,,,1.435357895970134,1.3076810625465887,0.31958229455524795,121.7888982346398,surfdock,1r34__1__1.A__1.C_1.D,5
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1","InChI=1S/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1",True,True,True,True,True,True,True,True,True,58,0.987249375845231,1.008362872629155,0,0,89,1.0077438375608012,0,1231,0.7083471527915957,0,58,89,1231,4,4,0.00020696291256582107,0,0,,138.2974773601378,514678.88259488647,3721.534856739441,1.1185105229724055,7,35,315,C,N,1.7,1.6,3.3,1.1185105229724055,3.3,0.33894258271891076,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,3.0772402896101556,True,0,14,3099,N,O,1.6,1.55,3.1500000000000004,3.0772402896101556,3.1500000000000004,0.9769016792413191,False,0.059950248756218905,,,,1.3921395370991791,1.3830174979413832,0.14681319479251295,342.58330119292987,surfdock,2vfs__1__1.A__1.B_1.C,1
True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,0.0,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1","InChI=1S/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1",True,True,True,True,True,True,True,True,True,58,0.9872064998354232,1.0083940783881815,0,0,89,1.0077567509163574,0,1231,0.5704360912555551,1,58,89,1230,4,4,0.00022081324522088306,0,0,,138.2974773601378,102263844.9216313,739448.3751524114,0.62394236913356,15,24,315,O,N,1.55,1.6,3.1500000000000004,0.62394236913356,3.1500000000000004,0.19807694258208253,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,3.3610655810323,True,0,14,3099,N,O,1.6,1.55,3.1500000000000004,3.3610655810323,3.1500000000000004,1.0670049463594602,False,0.08756450807391376,,,,3.91441205638469,3.342881717222599,0.6313432356123277,288.3036149835257,surfdock,2vfs__1__1.A__1.B_1.C,2
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,True,True,True,True,True,"InChI=1S/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1","InChI=1S/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1",True,True,True,True,True,True,True,True,True,58,0.9872281893203428,1.00841996752593,0,0,89,1.0077340044924237,0,1231,0.9883618577347747,0,58,89,1231,4,4,0.00021205200032845163,0,0,,138.2974773601378,426.13543176806706,3.0812957683846682,0.8057558252969694,21,51,323,O,C,1.55,1.7,3.25,0.8057558252969694,3.25,0.24792486932214444,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,3.0079968051844714,True,0,14,3099,N,O,1.6,1.55,3.1500000000000004,3.0079968051844714,3.1500000000000004,0.9549196206934829,False,0.10744619444215388,,,,1.9115143220977722,1.8193086268070422,0.27707590731749426,269.021658363813,surfdock,2vfs__1__1.A__1.B_1.C,3
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1","InChI=1S/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1",True,True,True,True,True,True,True,True,True,58,0.9871936012290264,1.0084496558509308,0,0,89,1.0077365892425625,0,1231,0.8572330077461662,0,58,89,1231,4,4,0.00023997994193008246,0,0,,138.2974773601378,417.5735321248203,3.019386471073692,1.3973549620622536,21,19,1152,C,O,1.7,1.55,3.25,1.3973549620622536,3.25,0.4299553729422319,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,3.0189149458042026,True,0,33,3100,C,O,1.7,1.55,3.25,3.0189149458042026,3.25,0.9288969064012931,False,0.09920013193700009,,,,2.159344848450173,2.019106480537141,0.7297359360614607,252.5697639822604,surfdock,2vfs__1__1.A__1.B_1.C,4
True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,0.0,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1","InChI=1S/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1",True,True,True,True,True,True,True,True,True,58,0.9871966189414619,1.008440856396827,0,0,89,1.0077330097019503,0,1231,0.639855877386372,1,58,89,1230,4,4,0.00021332596093681048,0,0,,138.2974773601378,6753035.979062825,48829.78423010113,1.2846989180348873,24,2,799,O,O,1.55,1.55,3.1,1.2846989180348873,3.1,0.4144190058177056,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,3.4563952233504764,True,0,33,3100,C,O,1.7,1.55,3.25,3.4563952233504764,3.25,1.0635062225693774,False,0.11344572709907814,,,,2.046201045656385,1.9963754542731669,0.31475575736187855,246.60843010234683,surfdock,2vfs__1__1.A__1.B_1.C,5
